t,dt,x,y,delta,speed,location,dialog_open,bag_open,target,panel_size,event
3.59,1372,-418,0.0,Stone City,1,0,,0,
3.64,1372,-418,0.0,Stone City,1,0,,0,
3.69,1372,-418,0.0,Stone City,1,0,,0,
3.74,1372,-418,0.0,Stone City,1,0,,0,
3.79,1372,-418,0.0,Stone City,1,0,,0,
3.84,1372,-418,0.0,Stone City,1,0,,0,
3.89,1372,-418,0.0,Ghost Din Woods,1,0,,0,
3.94,1372,-418,0.0,Ghost Din Woods,1,0,,0,
3.99,1372,-418,0.0,Ghost Din Woods,1,0,,0,
4.04,1372,-418,0.0,Ghost Din Woods,1,0,,0,
4.09,1372,-418,0.0,Ghost Din Woods,1,0,,0,
4.14,1372,-418,0.0,Ghost Din Woods,1,0,,0,
4.19,1372,-418,0.0,Ghost Din Woods,1,0,,0,
4.25,1372,-418,0.0,Ghost Din Woods,1,0,,0,
4.30,1372,-418,0.0,Ghost Din Woods,1,0,,0,
4.35,1372,-418,0.0,Ghost Din Woods,1,0,,0,
4.40,1372,-418,0.0,Ghost Din Woods,1,0,,0,
4.45,1372,-418,0.0,Ghost Din Woods,1,0,,0,
4.50,1372,-418,0.0,Ghost Din Woods,1,0,,0,
4.55,1372,-418,0.0,Ghost Din Woods,1,0,,0,
4.60,1372,-418,0.0,Ghost Din Woods,1,0,,0,
4.65,1372,-418,0.0,Ghost Din Woods,1,0,,0,
4.70,1372,-418,0.0,Ghost Din Woods,1,0,,0,
4.75,1372,-418,0.0,Ghost Din Woods,1,0,,0,
4.80,1372,-418,0.0,Ghost Din Woods,1,0,,0,
4.85,1372,-418,0.0,Ghost Din Woods,1,0,,0,
4.90,1372,-418,0.0,Ghost Din Woods,1,0,,0,
4.95,1372,-418,0.0,Ghost Din Woods,1,0,,0,
5.00,1372,-418,0.0,Ghost Din Woods,1,0,,0,
5.05,1372,-418,0.0,Ghost Din Woods,1,0,,0,
5.10,1372,-418,0.0,Ghost Din Woods,1,0,,0,
5.15,1372,-418,0.0,Ghost Din Woods,1,0,,0,
5.20,1373,-419,1.4,Ghost Din Woods,1,0,,0,
5.25,1373,-419,0.0,Ghost Din Woods,1,0,,0,
5.30,1374,-420,1.4,Ghost Din Woods,1,0,,0,
5.36,1374,-420,0.0,Ghost Din Woods,1,0,,0,
5.41,1374,-421,1.0,Ghost Din Woods,1,0,,0,
5.46,1374,-421,0.0,Ghost Din Woods,1,0,,0,
5.51,1375,-422,1.4,Ghost Din Woods,1,0,,0,
5.56,1376,-423,1.4,Ghost Din Woods,1,0,,0,
5.61,1376,-423,0.0,Ghost Din Woods,1,0,,0,
5.66,1376,-423,0.0,Ghost Din Woods,1,0,,0,
5.71,1377,-425,2.2,Ghost Din Woods,1,0,,0,
5.76,1378,-426,1.4,Ghost Din Woods,1,0,,0,
5.81,1378,-426,0.0,Ghost Din Woods,1,0,,0,
5.86,1378,-426,0.0,Ghost Din Woods,1,0,,0,
5.91,1379,-427,1.4,Ghost Din Woods,1,0,,0,
5.96,1380,-428,1.4,Ghost Din Woods,1,0,,0,
6.01,1380,-428,0.0,Ghost Din Woods,1,0,,0,
6.06,1380,-428,0.0,Ghost Din Woods,1,0,,0,
6.11,1381,-430,2.2,Ghost Din Woods,1,0,,0,
6.16,1382,-431,1.4,Ghost Din Woods,1,0,,0,
6.22,1382,-431,0.0,Ghost Din Woods,1,0,,0,
6.27,1383,-432,1.4,Ghost Din Woods,1,0,,0,
6.32,1383,-432,0.0,Ghost Din Woods,1,0,,0,
6.37,1384,-434,2.2,Ghost Din Woods,1,0,,0,
6.42,1384,-434,0.0,Ghost Din Woods,1,0,,0,
6.47,1385,-435,1.4,Ghost Din Woods,0,0,,0,
6.52,1385,-435,0.0,Ghost Din Woods,1,0,,0,
6.57,1386,-436,1.4,Ghost Din Woods,1,0,,0,
6.62,1386,-436,0.0,Ghost Din Woods,1,0,,0,
6.67,1387,-438,2.2,Ghost Din Woods,0,0,,0,
6.72,1387,-438,0.0,Ghost Din Woods,1,0,,0,
6.77,1389,-439,2.2,Ghost Din Woods,1,0,,0,
6.82,1389,-439,0.0,Ghost Din Woods,1,0,,0,
6.87,1389,-440,1.0,Ghost Din Woods,0,0,,0,
6.92,1389,-440,0.0,Ghost Din Woods,1,0,,0,
6.97,1391,-442,2.8,Ghost Din Woods,1,0,,0,
7.02,1391,-442,0.0,Ghost Din Woods,1,0,,0,
7.07,1392,-443,1.4,Ghost Din Woods,1,0,,0,
7.12,1392,-443,0.0,Ghost Din Woods,1,0,,0,
7.18,1392,-444,1.0,Ghost Din Woods,1,0,,0,
7.23,1392,-444,0.0,Ghost Din Woods,1,0,,0,
7.28,1394,-445,2.2,Ghost Din Woods,0,0,,0,
7.33,1394,-445,0.0,Ghost Din Woods,1,0,,0,
7.38,1395,-447,2.2,Ghost Din Woods,1,0,,0,
7.43,1395,-447,0.0,Ghost Din Woods,1,0,,0,
7.48,1396,-448,1.4,Ghost Din Woods,1,0,,0,
7.53,1396,-448,0.0,Ghost Din Woods,1,0,,0,
7.58,1397,-449,1.4,Ghost Din Woods,1,0,,0,
7.63,1397,-449,0.0,Ghost Din Woods,1,0,,0,
7.68,1398,-451,2.2,Ghost Din Woods,1,0,,0,
7.73,1398,-451,0.0,Ghost Din Woods,1,0,,0,
7.78,1399,-452,1.4,Ghost Din Woods,1,0,,0,
7.83,1399,-452,0.0,Ghost Din Woods,1,0,,0,
7.88,1400,-453,1.4,Ghost Din Woods,1,0,,0,
7.93,1400,-453,0.0,Ghost Din Woods,1,0,,0,
7.99,1401,-454,1.4,Ghost Din Woods,1,0,,0,
8.04,1401,-454,0.0,Ghost Din Woods,1,0,,0,
8.09,1402,-456,2.2,Ghost Din Woods,1,0,,0,
8.14,1402,-456,0.0,Ghost Din Woods,1,0,,0,
8.19,1403,-457,1.4,Ghost Din Woods,1,0,,0,
8.24,1403,-457,0.0,Ghost Din Woods,1,0,,0,
8.29,1404,-458,1.4,Ghost Din Woods,1,0,,0,
8.34,1404,-458,0.0,Ghost Din Woods,1,0,,0,
8.39,1405,-460,2.2,Ghost Din Woods,1,0,,0,
8.44,1405,-460,0.0,Ghost Din Woods,1,0,,0,
8.49,1406,-461,1.4,Ghost Din Woods,1,0,,0,
8.54,1406,-461,0.0,Ghost Din Woods,1,0,,0,
8.59,1406,-463,2.0,Ghost Din Woods,1,0,,0,
8.64,1406,-463,0.0,Ghost Din Woods,1,0,,0,
8.69,1406,-464,1.0,Ghost Din Woods,1,0,,0,
8.74,1406,-464,0.0,Ghost Din Woods,1,0,,0,
8.79,1407,-466,2.2,Ghost Din Woods,1,0,,0,
8.84,1407,-466,0.0,Ghost Din Woods,1,0,,0,
8.89,1407,-467,1.0,Ghost Din Woods,1,0,,0,
8.95,1407,-467,0.0,Ghost Din Woods,1,0,,0,
9.00,1407,-469,2.0,Ghost Din Woods,1,0,,0,
9.05,1407,-469,0.0,Ghost Din Woods,1,0,,0,
9.10,1407,-471,2.0,Ghost Din Woods,1,0,,0,
9.15,1407,-471,0.0,Ghost Din Woods,1,0,,0,
9.20,1407,-472,1.0,Ghost Din Woods,1,0,,0,
9.25,1407,-472,0.0,Ghost Din Woods,1,0,,0,
9.30,1408,-474,2.2,Ghost Din Woods,1,0,,0,
9.35,1408,-474,0.0,Ghost Din Woods,1,0,,0,
9.40,1408,-475,1.0,Ghost Din Woods,1,0,,0,
9.45,1408,-475,0.0,Ghost Din Woods,1,0,,0,
9.50,1408,-477,2.0,Ghost Din Woods,1,0,,0,
9.55,1408,-477,0.0,Ghost Din Woods,1,0,,0,
9.60,1408,-479,2.0,Ghost Din Woods,1,0,,0,
9.65,1408,-479,0.0,Ghost Din Woods,1,0,,0,
9.70,1409,-481,2.2,Ghost Din Woods,1,0,,0,
9.75,1409,-481,0.0,Ghost Din Woods,1,0,,0,
9.80,1409,-482,1.0,Ghost Din Woods,1,0,,0,
9.86,1409,-484,2.0,Ghost Din Woods,1,0,,0,
9.91,1409,-484,0.0,Ghost Din Woods,1,0,,0,
9.96,1409,-484,0.0,Ghost Din Woods,1,0,,0,
10.01,1409,-485,1.0,Ghost Din Woods,1,0,,0,
10.06,1410,-487,2.2,Ghost Din Woods,1,0,,0,
10.11,1410,-487,0.0,Ghost Din Woods,1,0,,0,
10.16,1410,-487,0.0,Ghost Din Woods,1,0,,0,
10.21,1410,-489,2.0,Ghost Din Woods,1,0,,0,
10.26,1410,-490,1.0,Ghost Din Woods,1,0,,0,
10.31,1410,-490,0.0,Ghost Din Woods,1,0,,0,
10.36,1410,-490,0.0,Ghost Din Woods,1,0,,0,
10.41,1410,-492,2.0,Ghost Din Woods,1,0,,0,
10.46,1411,-493,1.4,Ghost Din Woods,1,0,,0,
10.51,1411,-493,0.0,Ghost Din Woods,1,0,,0,
10.56,1411,-493,0.0,Ghost Din Woods,1,0,,0,
10.61,1411,-495,2.0,Ghost Din Woods,1,0,,0,
10.66,1411,-497,2.0,Ghost Din Woods,1,0,,0,
10.71,1411,-497,0.0,Ghost Din Woods,1,0,,0,
10.77,1411,-497,0.0,Ghost Din Woods,1,0,,0,
10.82,1411,-498,1.0,Ghost Din Woods,1,0,,0,
10.87,1412,-500,2.2,Ghost Din Woods,1,0,,0,
10.92,1412,-500,0.0,Ghost Din Woods,1,0,,0,
10.97,1412,-500,0.0,Ghost Din Woods,1,0,,0,
11.02,1412,-502,2.0,Ghost Din Woods,1,0,,0,
11.07,1412,-503,1.0,Ghost Din Woods,0,0,,0,
11.12,1412,-503,0.0,Ghost Din Woods,1,0,,0,
11.17,1412,-505,2.0,Ghost Din Woods,1,0,,0,
11.22,1412,-505,0.0,Ghost Din Woods,1,0,,0,
11.27,1412,-507,2.0,Ghost Din Woods,1,0,,0,
11.32,1412,-507,0.0,Ghost Din Woods,1,0,,0,
11.37,1413,-508,1.4,Ghost Din Woods,1,0,,0,
11.42,1413,-508,0.0,Ghost Din Woods,1,0,,0,
11.47,1413,-510,2.0,Ghost Din Woods,0,0,,0,
11.52,1413,-510,0.0,Ghost Din Woods,1,0,,0,
11.58,1413,-511,1.0,Ghost Din Woods,1,0,,0,
11.63,1413,-511,0.0,Ghost Din Woods,1,0,,0,
11.68,1413,-513,2.0,Ghost Din Woods,0,0,,0,
11.73,1413,-513,0.0,Ghost Din Woods,1,0,,0,
11.78,1414,-515,2.2,Ghost Din Woods,1,0,,0,
11.83,1414,-515,0.0,Ghost Din Woods,1,0,,0,
11.88,1414,-516,1.0,Ghost Din Woods,1,0,,0,
11.93,1414,-516,0.0,Ghost Din Woods,1,0,,0,
11.98,1414,-518,2.0,Ghost Din Woods,1,0,,0,
12.03,1414,-518,0.0,Ghost Din Woods,1,0,,0,
12.08,1414,-520,2.0,Ghost Din Woods,1,0,,0,
12.13,1414,-520,0.0,Ghost Din Woods,1,0,,0,
12.18,1415,-521,1.4,Ghost Din Woods,1,0,,0,
12.23,1415,-521,0.0,Ghost Din Woods,1,0,,0,
12.28,1415,-523,2.0,Ghost Din Woods,1,0,,0,
12.33,1415,-523,0.0,Ghost Din Woods,1,0,,0,
12.38,1415,-524,1.0,Ghost Din Woods,1,0,,0,
12.43,1415,-524,0.0,Ghost Din Woods,1,0,,0,
12.48,1414,-525,1.4,Ghost Din Woods,1,0,,0,
12.53,1414,-525,0.0,Ghost Din Woods,1,0,,0,
12.59,1414,-527,2.0,Ghost Din Woods,1,0,,0,
12.64,1414,-527,0.0,Ghost Din Woods,1,0,,0,
12.69,1413,-528,1.4,Ghost Din Woods,1,0,,0,
12.74,1413,-528,0.0,Ghost Din Woods,1,0,,0,
12.79,1413,-530,2.0,Ghost Din Woods,1,0,,0,
12.84,1413,-530,0.0,Ghost Din Woods,1,0,,0,
12.89,1412,-532,2.2,Ghost Din Woods,1,0,,0,
12.94,1412,-532,0.0,Ghost Din Woods,1,0,,0,
12.99,1411,-533,1.4,Ghost Din Woods,1,0,,0,
13.04,1411,-533,0.0,Ghost Din Woods,1,0,,0,
13.09,1411,-535,2.0,Ghost Din Woods,1,0,,0,
13.14,1411,-535,0.0,Ghost Din Woods,1,0,,0,
13.19,1410,-536,1.4,Ghost Din Woods,1,0,,0,
13.24,1410,-536,0.0,Ghost Din Woods,1,0,,0,
13.29,1410,-538,2.0,Ghost Din Woods,1,0,,0,
13.34,1410,-538,0.0,Ghost Din Woods,1,0,,0,
13.40,1409,-539,1.4,Ghost Din Woods,1,0,,0,
13.45,1409,-539,0.0,Ghost Din Woods,1,0,,0,
13.50,1408,-541,2.2,Ghost Din Woods,1,0,,0,
13.55,1408,-541,0.0,Ghost Din Woods,1,0,,0,
13.60,1408,-542,1.0,Ghost Din Woods,1,0,,0,
13.65,1408,-542,0.0,Ghost Din Woods,1,0,,0,
13.70,1407,-544,2.2,Ghost Din Woods,1,0,,0,
13.75,1407,-544,0.0,Ghost Din Woods,1,0,,0,
13.80,1407,-546,2.0,Ghost Din Woods,1,0,,0,
13.85,1407,-546,0.0,Ghost Din Woods,1,0,,0,
13.90,1406,-547,1.4,Ghost Din Woods,1,0,,0,
13.95,1406,-547,0.0,Ghost Din Woods,1,0,,0,
14.00,1405,-549,2.2,Ghost Din Woods,1,0,,0,
14.05,1405,-549,0.0,Ghost Din Woods,1,0,,0,
14.10,1405,-550,1.0,Ghost Din Woods,1,0,,0,
14.15,1405,-550,0.0,Ghost Din Woods,1,0,,0,
14.20,1404,-552,2.2,Ghost Din Woods,1,0,,0,
14.25,1404,-552,0.0,Ghost Din Woods,1,0,,0,
14.31,1404,-553,1.0,Ghost Din Woods,1,0,,0,
14.36,1404,-553,0.0,Ghost Din Woods,1,0,,0,
14.41,1403,-555,2.2,Ghost Din Woods,1,0,,0,
14.46,1403,-555,0.0,Ghost Din Woods,1,0,,0,
14.51,1402,-556,1.4,Ghost Din Woods,1,0,,0,
14.56,1402,-556,0.0,Ghost Din Woods,1,0,,0,
14.61,1402,-558,2.0,Ghost Din Woods,1,0,,0,
14.66,1402,-558,0.0,Ghost Din Woods,1,0,,0,
14.71,1401,-559,1.4,Ghost Din Woods,1,0,,0,
14.76,1401,-559,0.0,Ghost Din Woods,1,0,,0,
14.81,1401,-560,1.0,Ghost Din Woods,1,0,,0,
14.86,1401,-560,0.0,Ghost Din Woods,1,0,,0,
14.91,1401,-560,0.0,Ghost Din Woods,1,0,,0,
14.96,1400,-561,1.4,Ghost Din Woods,1,0,,0,
15.01,1400,-561,0.0,Ghost Din Woods,1,0,,0,
15.06,1400,-561,0.0,Ghost Din Woods,1,0,,0,
15.11,1399,-563,2.2,Ghost Din Woods,1,0,,0,
15.16,1399,-564,1.0,Ghost Din Woods,1,0,,0,
15.21,1399,-564,0.0,Ghost Din Woods,1,0,,0,
15.26,1399,-564,0.0,Ghost Din Woods,1,0,,0,
15.32,1398,-566,2.2,Ghost Din Woods,1,0,,0,
15.37,1397,-567,1.4,Ghost Din Woods,0,0,,0,
15.42,1397,-567,0.0,Ghost Din Woods,1,0,,0,
15.47,1396,-569,2.2,Ghost Din Woods,1,0,,0,
15.52,1396,-569,0.0,Ghost Din Woods,1,0,,0,
15.57,1396,-570,1.0,Ghost Din Woods,0,0,,0,
15.62,1396,-570,0.0,Ghost Din Woods,1,0,,0,
15.67,1395,-572,2.2,Ghost Din Woods,1,0,,0,
15.72,1395,-572,0.0,Ghost Din Woods,1,0,,0,
15.77,1394,-573,1.4,Ghost Din Woods,1,0,,0,
15.82,1394,-573,0.0,Ghost Din Woods,1,0,,0,
15.87,1393,-575,2.2,Ghost Din Woods,1,0,,0,
15.92,1393,-575,0.0,Ghost Din Woods,1,0,,0,
15.97,1392,-576,1.4,Ghost Din Woods,1,0,,0,
16.02,1392,-576,0.0,Ghost Din Woods,1,0,,0,
16.07,1392,-577,1.0,Ghost Din Woods,1,0,,0,
16.12,1392,-577,0.0,Ghost Din Woods,1,0,,0,
16.17,1391,-579,2.2,Ghost Din Woods,1,0,,0,
16.22,1391,-579,0.0,Ghost Din Woods,1,0,,0,
16.28,1390,-580,1.4,Ghost Din Woods,1,0,,0,
16.33,1390,-580,0.0,Ghost Din Woods,1,0,,0,
16.38,1389,-582,2.2,Ghost Din Woods,1,0,,0,
16.43,1389,-582,0.0,Ghost Din Woods,1,0,,0,
16.48,1389,-583,1.0,Ghost Din Woods,1,0,,0,
16.53,1389,-583,0.0,Ghost Din Woods,1,0,,0,
16.58,1388,-585,2.2,Ghost Din Woods,1,0,,0,
16.63,1388,-585,0.0,Ghost Din Woods,1,0,,0,
16.68,1387,-586,1.4,Ghost Din Woods,1,0,,0,
16.73,1387,-586,0.0,Ghost Din Woods,1,0,,0,
16.78,1386,-588,2.2,Ghost Din Woods,1,0,,0,
16.83,1386,-588,0.0,Ghost Din Woods,1,0,,0,
16.88,1385,-589,1.4,Ghost Din Woods,1,0,,0,
16.93,1385,-589,0.0,Ghost Din Woods,1,0,,0,
16.98,1385,-590,1.0,Ghost Din Woods,1,0,,0,
17.03,1385,-590,0.0,Ghost Din Woods,1,0,,0,
17.08,1385,-590,0.0,Ghost Din Woods,1,0,,0,
17.13,1385,-590,0.0,Ghost Din Woods,1,0,,0,
17.19,1385,-590,0.0,Ghost Din Woods,1,0,,0,
17.24,1385,-590,0.0,Ghost Din Woods,1,0,,0,
17.29,1385,-590,0.0,Ghost Din Woods,1,0,,0,
17.34,1385,-590,0.0,Ghost Din Woods,1,0,,0,
17.39,1385,-592,2.0,Ghost Din Woods,1,0,,0,
17.44,1385,-592,0.0,Ghost Din Woods,1,0,,0,
17.49,1386,-593,1.4,Ghost Din Woods,1,0,,0,
17.54,1386,-593,0.0,Ghost Din Woods,1,0,,0,
17.59,1386,-595,2.0,Ghost Din Woods,1,0,,0,
17.64,1386,-595,0.0,Ghost Din Woods,1,0,,0,
17.69,1386,-597,2.0,Ghost Din Woods,1,0,,0,
17.74,1386,-597,0.0,Ghost Din Woods,1,0,,0,
17.79,1387,-598,1.4,Ghost Din Woods,1,0,,0,
17.84,1387,-598,0.0,Ghost Din Woods,1,0,,0,
17.89,1387,-600,2.0,Ghost Din Woods,1,0,,0,
17.94,1387,-600,0.0,Ghost Din Woods,1,0,,0,
17.99,1387,-601,1.0,Ghost Din Woods,1,0,,0,
18.04,1387,-601,0.0,Ghost Din Woods,1,0,,0,
18.09,1388,-603,2.2,Ghost Din Woods,1,0,,0,
18.15,1388,-603,0.0,Ghost Din Woods,1,0,,0,
18.20,1388,-604,1.0,Ghost Din Woods,1,0,,0,
18.25,1388,-604,0.0,Ghost Din Woods,1,0,,0,
18.30,1389,-606,2.2,Ghost Din Woods,1,0,,0,
18.35,1389,-606,0.0,Ghost Din Woods,1,0,,0,
18.40,1389,-608,2.0,Ghost Din Woods,1,0,,0,
18.45,1389,-608,0.0,Ghost Din Woods,1,0,,0,
18.50,1389,-609,1.0,Ghost Din Woods,1,0,,0,
18.55,1389,-609,0.0,Ghost Din Woods,1,0,,0,
18.60,1390,-611,2.2,Ghost Din Woods,1,0,,0,
18.65,1390,-611,0.0,Ghost Din Woods,1,0,,0,
18.70,1390,-613,2.0,Ghost Din Woods,1,0,,0,
18.75,1390,-613,0.0,Ghost Din Woods,1,0,,0,
18.80,1390,-614,1.0,Ghost Din Woods,1,0,,0,
18.85,1390,-614,0.0,Ghost Din Woods,1,0,,0,
18.90,1390,-614,0.0,Ghost Din Woods,1,0,,0,
18.95,1390,-614,0.0,Ghost Din Woods,1,0,,0,
19.00,1391,-618,4.1,Ghost Din Woods,1,0,,0,SALTO 4 unidades a 81 u/s
19.05,1391,-618,0.0,Ghost Din Woods,1,0,,0,
19.11,1392,-619,1.4,Ghost Din Woods,1,0,,0,
19.16,1392,-619,0.0,Ghost Din Woods,1,0,,0,
19.21,1392,-621,2.0,Ghost Din Woods,1,0,,0,
19.26,1392,-621,0.0,Ghost Din Woods,1,0,,0,
19.31,1392,-623,2.0,Ghost Din Woods,1,0,,0,
19.36,1392,-623,0.0,Ghost Din Woods,1,0,,0,
19.41,1393,-624,1.4,Ghost Din Woods,1,0,,0,
19.46,1393,-624,0.0,Ghost Din Woods,1,0,,0,
19.51,1393,-626,2.0,Ghost Din Woods,1,0,,0,
19.56,1393,-626,0.0,Ghost Din Woods,1,0,,0,
19.61,1393,-627,1.0,Ghost Din Woods,1,0,,0,
19.66,1393,-627,0.0,Ghost Din Woods,1,0,,0,
19.71,1394,-629,2.2,Ghost Din Woods,1,0,,0,
19.76,1394,-629,0.0,Ghost Din Woods,1,0,,0,
19.81,1394,-631,2.0,Ghost Din Woods,1,0,,0,
19.86,1394,-631,0.0,Ghost Din Woods,1,0,,0,
19.91,1394,-632,1.0,Ghost Din Woods,1,0,,0,
19.96,1394,-632,0.0,Ghost Din Woods,1,0,,0,
20.02,1395,-634,2.2,Ghost Din Woods,1,0,,0,
20.07,1395,-634,0.0,Ghost Din Woods,1,0,,0,
20.12,1395,-635,1.0,Ghost Din Woods,1,0,,0,
20.17,1395,-635,0.0,Ghost Din Woods,1,0,,0,
20.22,1395,-635,0.0,Ghost Din Woods,1,0,,0,
20.27,1395,-635,0.0,Ghost Din Woods,1,0,,0,
20.32,1395,-635,0.0,Ghost Din Woods,1,0,,0,
20.37,1395,-635,0.0,Ghost Din Woods,1,0,,0,
20.42,1395,-635,0.0,Ghost Din Woods,1,0,,0,
20.47,1395,-635,0.0,Ghost Din Woods,1,0,,0,
20.52,1395,-635,0.0,Ghost Din Woods,1,0,,0,
20.57,1395,-635,0.0,Ghost Din Woods,1,0,,0,
20.62,1395,-635,0.0,Ghost Din Woods,1,0,,0,
20.67,1395,-635,0.0,Ghost Din Woods,1,0,,0,
20.72,1395,-635,0.0,Ghost Din Woods,1,0,,0,
20.77,1395,-635,0.0,Ghost Din Woods,1,0,,0,
20.83,1395,-635,0.0,Ghost Din Woods,1,0,,0,
20.88,1395,-635,0.0,Ghost Din Woods,1,0,,0,
20.93,1395,-635,0.0,Ghost Din Woods,1,0,,0,
20.98,1395,-635,0.0,Ghost Din Woods,1,0,,0,
21.03,1395,-635,0.0,Ghost Din Woods,1,0,,0,
21.08,1395,-635,0.0,Ghost Din Woods,1,0,,0,
21.13,1395,-635,0.0,Ghost Din Woods,1,0,,0,
21.18,1395,-635,0.0,Ghost Din Woods,1,0,,0,
21.23,1395,-635,0.0,Ghost Din Woods,1,0,,0,
21.28,1395,-635,0.0,Ghost Din Woods,1,0,,0,
21.33,1395,-635,0.0,Ghost Din Woods,1,0,,0,
21.38,1395,-635,0.0,Ghost Din Woods,1,0,,0,
21.43,1395,-635,0.0,Ghost Din Woods,1,0,,0,
21.48,1395,-635,0.0,Ghost Din Woods,1,0,,0,
21.53,1395,-635,0.0,Ghost Din Woods,1,0,,0,
21.58,1395,-635,0.0,Ghost Din Woods,1,0,,0,
21.63,1395,-635,0.0,Ghost Din Woods,1,0,,0,
21.68,1395,-635,0.0,Ghost Din Woods,1,0,,0,
21.73,1395,-635,0.0,Ghost Din Woods,1,0,,0,
21.79,1395,-635,0.0,Ghost Din Woods,1,0,,0,
21.84,1395,-635,0.0,Ghost Din Woods,1,0,,0,
21.89,1395,-635,0.0,Ghost Din Woods,1,0,,0,
21.94,1395,-635,0.0,Ghost Din Woods,1,0,,0,
21.99,1395,-635,0.0,Ghost Din Woods,1,0,,0,
22.04,1395,-635,0.0,Ghost Din Woods,1,0,,0,
22.09,1395,-635,0.0,Ghost Din Woods,1,0,,0,
22.14,1395,-635,0.0,Ghost Din Woods,1,0,,0,
22.19,1395,-635,0.0,Ghost Din Woods,1,0,,0,
22.24,1395,-635,0.0,Ghost Din Woods,1,0,,0,
22.29,1395,-635,0.0,Ghost Din Woods,1,0,,0,
22.34,1395,-635,0.0,Ghost Din Woods,1,0,,0,
22.39,1395,-635,0.0,Ghost Din Woods,1,0,,0,
22.44,1395,-635,0.0,Ghost Din Woods,1,0,,0,
22.49,1395,-635,0.0,Ghost Din Woods,1,0,,0,
22.54,1395,-635,0.0,Ghost Din Woods,1,0,,0,
22.59,1395,-635,0.0,Ghost Din Woods,1,0,,0,
